a,method,draw,edge,kind,true_di,est_di,lcb,certified
0.02,PairwiseTE,27,0->1,null,0.0,3.620573282071004e-06,1.570536123316232e-06,0
0.02,PairwiseTE,27,0->2,null,0.0,0.00015862183865613752,1.702681213082018e-06,0
0.02,PairwiseTE,27,1->2,null,0.0,2.5336867991429494e-05,4.984668375663085e-06,0
0.02,PairwiseTE,27,2->0,null,0.0,0.00024184594893195358,1.1657981761226574e-06,0
0.02,PairwiseTE,28,1->0,true_direct,0.00034358050264674114,0.00010022345422077981,2.3368419640716137e-06,0
0.02,PairwiseTE,28,2->1,true_direct,0.0003433859387188317,7.002427039160738e-05,4.920398656251372e-06,0
0.02,PairwiseTE,28,0->1,null,0.0,5.409313472314266e-07,3.776211550122195e-06,0
0.02,PairwiseTE,28,0->2,null,0.0,0.0002790082792031632,1.7850121841887796e-05,0
0.02,PairwiseTE,28,1->2,null,0.0,3.4139206905116046e-05,1.041223399981863e-06,0
0.02,PairwiseTE,28,2->0,null,0.0,5.844352236470986e-06,8.392399652545841e-08,0
0.02,PairwiseTE,29,1->0,true_direct,0.00034358050264674114,1.4935961749566058e-05,1.173673114356118e-06,0
0.02,PairwiseTE,29,2->1,true_direct,0.0003433859387188317,0.0008538517987352199,2.0673104381639667e-05,0
0.02,PairwiseTE,29,0->1,null,0.0,2.3892207905334422e-05,1.0313363086845872e-06,0
0.02,PairwiseTE,29,0->2,null,0.0,7.653307569171931e-05,7.964662507431218e-07,0
0.02,PairwiseTE,29,1->2,null,0.0,6.128784117151109e-05,1.9830466133718787e-07,0
0.02,PairwiseTE,29,2->0,null,0.0,0.00015045886017587477,1.0106027980302608e-06,0
0.02,PAC,0,1->0,true_direct,0.00034358050264674114,0.0004070654568832761,3.2529339096624186e-05,0
0.02,PAC,0,2->1,true_direct,0.0003433859387188317,7.573345677894181e-05,1.539913443424346e-05,0
0.02,PAC,0,0->1,null,0.0,0.0006474225595280637,0.00013118638842817495,0
0.02,PAC,0,0->2,null,0.0,0.0009396442596057696,0.00012325747700053428,0
0.02,PAC,0,1->2,null,0.0,8.003417721557879e-05,1.4979946720941777e-05,0
0.02,PAC,0,2->0,null,0.0,0.00014330989760362662,1.8425823777631064e-05,0
0.02,PAC,1,1->0,true_direct,0.00034358050264674114,0.0011134452136796955,0.0003838891361127873,0
0.02,PAC,1,2->1,true_direct,0.0003433859387188317,0.00033967549022736814,0.00010250203101992971,0
0.02,PAC,1,0->1,null,0.0,0.0017869512089647242,0.0006537706292755378,0
0.02,PAC,1,0->2,null,0.0,0.00017863085959542638,2.353847789528707e-05,0
0.02,PAC,1,1->2,null,0.0,0.0005939478019572073,0.00011860278054135181,0
0.02,PAC,1,2->0,null,0.0,0.0005895853605121135,7.259281873718952e-05,0
0.02,PAC,2,1->0,true_direct,0.00034358050264674114,0.0007528197641497684,0.00011849358290642794,0
0.02,PAC,2,2->1,true_direct,0.0003433859387188317,0.0007381605449494178,6.243247886959254e-05,0
0.02,PAC,2,0->1,null,0.0,0.0005386575385901409,4.120495930865817e-05,0
0.02,PAC,2,0->2,null,0.0,0.00040428706130011383,3.310464496718477e-05,0
0.02,PAC,2,1->2,null,0.0,0.00022349005263948575,2.9127531311014333e-05,0
0.02,PAC,2,2->0,null,0.0,0.00019771250882658867,4.096230069095551e-05,0
0.02,PAC,3,1->0,true_direct,0.00034358050264674114,0.0009423233605785666,0.0004793740534119629,0
0.02,PAC,3,2->1,true_direct,0.0003433859387188317,0.00020256813751997612,3.0896513345579136e-05,0
0.02,PAC,3,0->1,null,0.0,4.8665752645204674e-05,2.958753590561762e-05,0
0.02,PAC,3,0->2,null,0.0,0.0002124320691724917,3.8796871904844804e-05,0
0.02,PAC,3,1->2,null,0.0,0.0011562596836353616,0.0005488202948009846,0
0.02,PAC,3,2->0,null,0.0,0.000623355735172428,6.123188965167862e-05,0
0.02,PAC,4,1->0,true_direct,0.00034358050264674114,0.000643311337142134,0.00019807539210276817,0
0.02,PAC,4,2->1,true_direct,0.0003433859387188317,0.00017338815964170625,4.2638557652503026e-05,0
0.02,PAC,4,0->1,null,0.0,7.175719546010562e-05,2.903612529408134e-05,0
0.02,PAC,4,0->2,null,0.0,9.72660110778027e-05,1.0909777438675333e-05,0
0.02,PAC,4,1->2,null,0.0,7.70276385723213e-05,3.080807250922046e-05,0
0.02,PAC,4,2->0,null,0.0,0.000134406596714208,3.410096248647155e-05,0
0.02,PAC,5,1->0,true_direct,0.00034358050264674114,0.000298905360269851,4.226078252479432e-05,0
0.02,PAC,5,2->1,true_direct,0.0003433859387188317,0.00027274104364964955,0.00011414203352863295,0
0.02,PAC,5,0->1,null,0.0,0.0004929341176056972,5.6906579106700324e-05,0
0.02,PAC,5,0->2,null,0.0,0.00018337476729079875,4.7297758088719335e-06,0
0.02,PAC,5,1->2,null,0.0,0.0003013118714054076,3.595669799717024e-05,0
0.02,PAC,5,2->0,null,0.0,0.00029347658263370797,3.792505107814339e-05,0
0.02,PAC,6,1->0,true_direct,0.00034358050264674114,5.875134357257957e-05,5.036253044801186e-05,0
0.02,PAC,6,2->1,true_direct,0.0003433859387188317,3.9424107895118994e-05,1.797171934278725e-05,0
0.02,PAC,6,0->1,null,0.0,3.1482627233588955e-05,1.0739811013413656e-05,0
0.02,PAC,6,0->2,null,0.0,7.781725283224427e-05,2.8530539527602522e-05,0
0.02,PAC,6,1->2,null,0.0,0.0004833062082052006,4.7923779299547136e-05,0
0.02,PAC,6,2->0,null,0.0,0.0002062124084167703,2.3119784064542482e-05,0
0.02,PAC,7,1->0,true_direct,0.00034358050264674114,0.00020213572728581533,3.429108993616598e-05,0
0.02,PAC,7,2->1,true_direct,0.0003433859387188317,0.0006854980777314986,3.294520267237734e-05,0
0.02,PAC,7,0->1,null,0.0,4.7139042510690006e-05,3.098736451285345e-05,0
0.02,PAC,7,0->2,null,0.0,0.00019489844310227616,3.9366557803119926e-05,0
0.02,PAC,7,1->2,null,0.0,8.178814317291625e-05,2.8411455850348676e-05,0
0.02,PAC,7,2->0,null,0.0,0.0005762532008915175,7.197794271950614e-05,0
0.02,PAC,8,1->0,true_direct,0.00034358050264674114,0.00010718730607317882,1.926832211532361e-05,0
0.02,PAC,8,2->1,true_direct,0.0003433859387188317,0.0007934226763400036,0.00010873260592001246,0
0.02,PAC,8,0->1,null,0.0,0.0002882595360701233,6.846209935981352e-05,0
0.02,PAC,8,0->2,null,0.0,0.0003109327782948536,3.709212875152716e-05,0
0.02,PAC,8,1->2,null,0.0,8.540306359640979e-05,3.9982849283014484e-05,0
0.02,PAC,8,2->0,null,0.0,0.0010162163380615604,0.00016848851816711645,0
0.02,PAC,9,1->0,true_direct,0.00034358050264674114,0.0005935437335872322,7.461121351991055e-05,0
0.02,PAC,9,2->1,true_direct,0.0003433859387188317,0.0004131442553191882,2.929142688742245e-05,0
0.02,PAC,9,0->1,null,0.0,0.0009002419543163947,8.398964726469835e-05,0
0.02,PAC,9,0->2,null,0.0,0.0006435462767209434,7.993221966732244e-05,0
0.02,PAC,9,1->2,null,0.0,0.0003061839086645545,4.825123352668365e-05,0
0.02,PAC,9,2->0,null,0.0,0.00018480715032699908,1.611118181167704e-05,0
0.02,PAC,10,1->0,true_direct,0.00034358050264674114,0.00017333191640759086,3.379604493809969e-05,0
0.02,PAC,10,2->1,true_direct,0.0003433859387188317,0.00037181171858575567,3.217123210841355e-05,0
0.02,PAC,10,0->1,null,0.0,0.00041756039473104405,7.202522929442484e-05,0
0.02,PAC,10,0->2,null,0.0,0.0001748757518372176,2.3274548147541918e-05,0
0.02,PAC,10,1->2,null,0.0,0.000245717749534232,3.087034736387882e-05,0
0.02,PAC,10,2->0,null,0.0,0.0004125891119624419,2.2060885396824005e-05,0
0.02,PAC,11,1->0,true_direct,0.00034358050264674114,7.183445581233104e-05,1.4317591995189122e-05,0
0.02,PAC,11,2->1,true_direct,0.0003433859387188317,0.0003489803949108812,4.5698732513031076e-05,0
0.02,PAC,11,0->1,null,0.0,0.00044706474333711316,4.8377763271527804e-05,0
0.02,PAC,11,0->2,null,0.0,0.0024985844697277618,0.0003599895425773749,0
0.02,PAC,11,1->2,null,0.0,1.996320691260758e-05,3.546756923072196e-05,0
0.02,PAC,11,2->0,null,0.0,0.0001405924654289821,2.661372890663591e-05,0
0.02,PAC,12,1->0,true_direct,0.00034358050264674114,0.00022731332594608063,2.0215609863690092e-05,0
0.02,PAC,12,2->1,true_direct,0.0003433859387188317,0.00030505452744865037,0.00012956801392041464,0
0.02,PAC,12,0->1,null,0.0,0.0011760162081948932,0.00019493115885555118,0
0.02,PAC,12,0->2,null,0.0,0.00027937990426462716,2.7774023295271947e-05,0
0.02,PAC,12,1->2,null,0.0,0.0006109519518083937,8.873394072770277e-05,0
0.02,PAC,12,2->0,null,0.0,0.0005400305723033732,8.303944191423215e-05,0
0.02,PAC,13,1->0,true_direct,0.00034358050264674114,6.123432645920187e-05,1.4844026974826246e-05,0
0.02,PAC,13,2->1,true_direct,0.0003433859387188317,0.00022188241449058155,9.136690845874172e-05,0
0.02,PAC,13,0->1,null,0.0,0.0007552957276646636,3.7336240790398535e-05,0
0.02,PAC,13,0->2,null,0.0,0.0020475949025859867,0.00023822572138154218,0
0.02,PAC,13,1->2,null,0.0,0.0002500285490032138,9.962043043383994e-05,0
0.02,PAC,13,2->0,null,0.0,0.0008130471261861886,5.4313514086198185e-05,0
0.02,PAC,14,1->0,true_direct,0.00034358050264674114,8.912486620137594e-05,1.8175102466864486e-05,0
0.02,PAC,14,2->1,true_direct,0.0003433859387188317,0.001229073619364402,0.00026510829653104257,0
0.02,PAC,14,0->1,null,0.0,0.00101662864445211,9.512468986634265e-05,0
0.02,PAC,14,0->2,null,0.0,0.0005312949321426354,8.085966581594528e-05,0
0.02,PAC,14,1->2,null,0.0,5.5843575126109464e-05,4.660016279532078e-05,0
0.02,PAC,14,2->0,null,0.0,0.0006815584899877942,5.910435907622607e-05,0
0.02,PAC,15,1->0,true_direct,0.00034358050264674114,0.0005553732901283635,7.82143746084308e-05,0
0.02,PAC,15,2->1,true_direct,0.0003433859387188317,0.0001585936605059541,2.6506959306563294e-05,0
0.02,PAC,15,0->1,null,0.0,0.000257007728246398,6.739418700119835e-05,0
0.02,PAC,15,0->2,null,0.0,0.0003976816890971335,9.951004588728391e-05,0
0.02,PAC,15,1->2,null,0.0,0.0005125894313684299,0.00015569281443563018,0
0.02,PAC,15,2->0,null,0.0,0.00025457738174394475,1.8226608085594893e-05,0
0.02,PAC,16,1->0,true_direct,0.00034358050264674114,0.0005353000113668331,7.36615913256864e-05,0
0.02,PAC,16,2->1,true_direct,0.0003433859387188317,0.00043198901164049464,7.958650181920124e-05,0
0.02,PAC,16,0->1,null,0.0,0.0009643776028863385,5.140388283982128e-05,0
0.02,PAC,16,0->2,null,0.0,7.94637270337468e-05,3.3572162916917996e-05,0
0.02,PAC,16,1->2,null,0.0,0.00011098640583252757,3.220305710812191e-05,0
0.02,PAC,16,2->0,null,0.0,0.0001341873225726054,4.8704906540610334e-05,0
0.02,PAC,17,1->0,true_direct,0.00034358050264674114,2.059233432487571e-06,5.2776476808327194e-05,0
0.02,PAC,17,2->1,true_direct,0.0003433859387188317,0.0009324414492169252,0.0002964406826153249,0
0.02,PAC,17,0->1,null,0.0,0.0006534867718844704,4.0883080499762626e-05,0
0.02,PAC,17,0->2,null,0.0,0.00020823354011440478,2.708327620526177e-05,0
0.02,PAC,17,1->2,null,0.0,4.2478725815078e-05,1.9106288361180315e-05,0
0.02,PAC,17,2->0,null,0.0,0.0015550155085592046,0.00025840691173599576,0
0.02,PAC,18,1->0,true_direct,0.00034358050264674114,0.0004007410113410338,4.603702516683599e-05,0
0.02,PAC,18,2->1,true_direct,0.0003433859387188317,0.0010893074877186876,0.00011876813527860368,0
0.02,PAC,18,0->1,null,0.0,0.000549375010157566,0.00030658708095869915,0
0.02,PAC,18,0->2,null,0.0,0.000485444235997509,0.00010063986045232458,0
0.02,PAC,18,1->2,null,0.0,0.0006969902537409256,0.00013347665234495507,0
0.02,PAC,18,2->0,null,0.0,0.0018692274638362428,0.00021299976228082766,0
0.02,PAC,19,1->0,true_direct,0.00034358050264674114,6.819296025530588e-05,2.0923607992852715e-05,0
0.02,PAC,19,2->1,true_direct,0.0003433859387188317,0.00023265781113547,7.640918553176839e-06,0
0.02,PAC,19,0->1,null,0.0,0.002490478827698185,0.00046975217533325983,0
0.02,PAC,19,0->2,null,0.0,0.003802240588946401,0.0016515884942488767,1
0.02,PAC,19,1->2,null,0.0,0.00025354513591026523,7.920147926987124e-05,0
0.02,PAC,19,2->0,null,0.0,0.0006915497660262184,9.979837360660725e-05,0
0.02,PAC,20,1->0,true_direct,0.00034358050264674114,8.535134340382773e-05,2.6858712566906728e-05,0
0.02,PAC,20,2->1,true_direct,0.0003433859387188317,8.992212568089982e-05,1.562725336874965e-05,0
0.02,PAC,20,0->1,null,0.0,3.93358108817561e-05,2.7778411047665544e-05,0
0.02,PAC,20,0->2,null,0.0,0.00023177454640676455,2.3553798067447634e-05,0
0.02,PAC,20,1->2,null,0.0,0.00047139026731022975,0.0001254456462067102,0
0.02,PAC,20,2->0,null,0.0,9.087321837840795e-05,1.414446497147145e-05,0
0.02,PAC,21,1->0,true_direct,0.00034358050264674114,4.479531186774215e-05,5.624063415965407e-06,0
0.02,PAC,21,2->1,true_direct,0.0003433859387188317,0.000663747925510668,6.177974977742281e-05,0
0.02,PAC,21,0->1,null,0.0,5.47734755236179e-06,1.9732135788674057e-05,0
0.02,PAC,21,0->2,null,0.0,0.00019228840812635775,9.229870877267955e-05,0
0.02,PAC,21,1->2,null,0.0,9.658862540457306e-05,1.633197993313412e-05,0
0.02,PAC,21,2->0,null,0.0,0.0006782695139176698,8.749922981448199e-05,0
0.02,PAC,22,1->0,true_direct,0.00034358050264674114,0.000751110301917583,0.0002877484638500673,0
0.02,PAC,22,2->1,true_direct,0.0003433859387188317,0.00019021438955736514,3.5989155136485964e-05,0
0.02,PAC,22,0->1,null,0.0,0.0006982115778454181,0.00012731949063984356,0
0.02,PAC,22,0->2,null,0.0,0.0010174166332650868,0.00011771750363067145,0
0.02,PAC,22,1->2,null,0.0,9.849000004254145e-05,1.897110060852693e-05,0
0.02,PAC,22,2->0,null,0.0,0.00011215641945159202,2.238418065252306e-05,0
0.02,PAC,23,1->0,true_direct,0.00034358050264674114,0.00034990620120790297,4.111010976190834e-05,0
0.02,PAC,23,2->1,true_direct,0.0003433859387188317,0.0006412038495170494,0.00010398060489370646,0
0.02,PAC,23,0->1,null,0.0,0.0001304457066319435,1.9275754653560187e-05,0
0.02,PAC,23,0->2,null,0.0,0.00032497054444844043,4.771776710525891e-05,0
0.02,PAC,23,1->2,null,0.0,0.0006238785438078937,0.00013858968847476857,0
0.02,PAC,23,2->0,null,0.0,0.000617849134625691,7.201204990219331e-05,0
0.02,PAC,24,1->0,true_direct,0.00034358050264674114,0.0004930159525799522,4.086501884563517e-05,0
0.02,PAC,24,2->1,true_direct,0.0003433859387188317,0.0004120169910314873,7.281099233098782e-05,0
0.02,PAC,24,0->1,null,0.0,5.1757047940279756e-05,4.205076506985515e-05,0
0.02,PAC,24,0->2,null,0.0,0.00027657794392351034,2.9431254536968885e-05,0
0.02,PAC,24,1->2,null,0.0,0.00014988897711928285,6.0319086878798165e-05,0
0.02,PAC,24,2->0,null,0.0,0.0005736595749048645,0.00015167316265564263,0
0.02,PAC,25,1->0,true_direct,0.00034358050264674114,0.0020667494486145523,0.00011321801721047804,0
0.02,PAC,25,2->1,true_direct,0.0003433859387188317,5.0594888052685964e-05,8.849372090316003e-06,0
0.02,PAC,25,0->1,null,0.0,0.00018834833115046062,2.0376370231949955e-05,0
0.02,PAC,25,0->2,null,0.0,0.00014680412163556238,2.8209269767202192e-05,0
0.02,PAC,25,1->2,null,0.0,0.0009740989339016319,0.00011428273245729631,0
0.02,PAC,25,2->0,null,0.0,0.0002135420759151762,3.3663693266464905e-05,0
0.02,PAC,26,1->0,true_direct,0.00034358050264674114,0.000298395313720913,8.42144571573269e-05,0
0.02,PAC,26,2->1,true_direct,0.0003433859387188317,0.00024481828195461455,5.65205326981407e-05,0
0.02,PAC,26,0->1,null,0.0,7.709800629875736e-05,2.7987639109352814e-05,0
0.02,PAC,26,0->2,null,0.0,0.00040348950660156044,9.394927074516094e-05,0
0.02,PAC,26,1->2,null,0.0,0.00091315103441039,0.00012097707012024998,0
0.02,PAC,26,2->0,null,0.0,0.0011797198820652334,0.0002992713966886996,0
0.02,PAC,27,1->0,true_direct,0.00034358050264674114,0.00034154562723563047,3.953488202471682e-05,0
0.02,PAC,27,2->1,true_direct,0.0003433859387188317,0.00020053857805423102,6.193258690469824e-05,0
0.02,PAC,27,0->1,null,0.0,1.5223525908688702e-05,1.3534865688568081e-05,0
0.02,PAC,27,0->2,null,0.0,0.00016629789446202746,5.274388435838173e-05,0
0.02,PAC,27,1->2,null,0.0,0.0004251126382174832,3.708691024775608e-05,0
0.02,PAC,27,2->0,null,0.0,0.00025664354264840275,9.345488343636619e-05,0
0.02,PAC,28,1->0,true_direct,0.00034358050264674114,3.7392249104580554e-05,2.889586578070411e-05,0
0.02,PAC,28,2->1,true_direct,0.0003433859387188317,0.0006829264658357711,0.00014260646674025507,0
0.02,PAC,28,0->1,null,0.0,3.401745544992241e-05,1.6803714184705568e-05,0
0.02,PAC,28,0->2,null,0.0,0.0003367287128323776,4.703796042384411e-05,0
0.02,PAC,28,1->2,null,0.0,3.412169421903918e-05,4.922521244953302e-05,0
0.02,PAC,28,2->0,null,0.0,0.0002458912973890553,9.894891221734622e-05,0
0.02,PAC,29,1->0,true_direct,0.00034358050264674114,0.0003283178701615943,5.53492340244075e-05,0
0.02,PAC,29,2->1,true_direct,0.0003433859387188317,0.0014303693802581033,0.00017317440392695406,0
0.02,PAC,29,0->1,null,0.0,0.004781014040888657,0.0022969934180061672,1
0.02,PAC,29,0->2,null,0.0,0.00514341775295624,0.002508455147148915,1
0.02,PAC,29,1->2,null,0.0,9.217455776091339e-05,1.4096301307563566e-05,0
0.02,PAC,29,2->0,null,0.0,0.0011871084133553184,0.00013409510445092857,0
0.02,ConditionalVAR,0,1->0,true_direct,0.00034358050264674114,6.787953751194557e-06,3.259090442313428e-07,0
0.02,ConditionalVAR,0,2->1,true_direct,0.0003433859387188317,0.00012571614312960973,1.2507483731076303e-06,0
0.02,ConditionalVAR,0,0->1,null,0.0,0.0001045647154200492,1.1090894409246895e-06,0
0.02,ConditionalVAR,0,0->2,null,0.0,2.5545439359711875e-05,3.031984814526668e-06,0
0.02,ConditionalVAR,0,1->2,null,0.0,2.2500613599142933e-06,6.511808797910316e-07,0
0.02,ConditionalVAR,0,2->0,null,0.0,0.0005388571632604977,9.43112537560367e-06,0
0.02,ConditionalVAR,1,1->0,true_direct,0.00034358050264674114,0.0006204699014596267,3.926225220494132e-05,0
0.02,ConditionalVAR,1,2->1,true_direct,0.0003433859387188317,0.0001023908549129084,2.4033873320054375e-06,0
0.02,ConditionalVAR,1,0->1,null,0.0,0.0005768075355520705,4.041781334952636e-05,0
0.02,ConditionalVAR,1,0->2,null,0.0,6.223589531750709e-05,2.272375968840042e-06,0
0.02,ConditionalVAR,1,1->2,null,0.0,1.2739362501427e-05,2.402589569132187e-06,0
0.02,ConditionalVAR,1,2->0,null,0.0,0.0001015945768406003,3.806542891513677e-06,0
0.02,ConditionalVAR,2,1->0,true_direct,0.00034358050264674114,0.0013901663847803957,0.0004096646816143877,0
0.02,ConditionalVAR,2,2->1,true_direct,0.0003433859387188317,0.00011810857494274932,1.8208816131282773e-06,0
0.02,ConditionalVAR,2,0->1,null,0.0,8.362436634002645e-05,1.1693107563078383e-06,0
0.02,ConditionalVAR,2,0->2,null,0.0,0.000606394115088933,6.095131226321343e-06,0
0.02,ConditionalVAR,2,1->2,null,0.0,4.7482753717829276e-05,1.881866926141767e-06,0
0.02,ConditionalVAR,2,2->0,null,0.0,1.2662626561259702e-05,1.2788177889014695e-06,0
0.02,ConditionalVAR,3,1->0,true_direct,0.00034358050264674114,2.440269913433983e-06,9.972518798642953e-07,0
0.02,ConditionalVAR,3,2->1,true_direct,0.0003433859387188317,0.000533425681966007,0.00010182998393533416,0
0.02,ConditionalVAR,3,0->1,null,0.0,0.0005108055815107334,2.352774586073949e-05,0
0.02,ConditionalVAR,3,0->2,null,0.0,3.147286254753414e-05,4.4696833265082594e-07,0
0.02,ConditionalVAR,3,1->2,null,0.0,0.00013519539638540595,3.807565414499091e-06,0
0.02,ConditionalVAR,3,2->0,null,0.0,0.00020333578072613304,2.5144703507437856e-06,0
0.02,ConditionalVAR,4,1->0,true_direct,0.00034358050264674114,0.0011099711787051609,7.165650561000046e-05,0
0.02,ConditionalVAR,4,2->1,true_direct,0.0003433859387188317,0.001688721240098925,0.0004450218269093879,0
0.02,ConditionalVAR,4,0->1,null,0.0,0.0008189429806441662,1.053531946977684e-05,0
0.02,ConditionalVAR,4,0->2,null,0.0,6.8388348418175055e-06,5.185569159167052e-07,0
0.02,ConditionalVAR,4,1->2,null,0.0,2.7177123569383363e-07,2.6026127161935507e-06,0
0.02,ConditionalVAR,4,2->0,null,0.0,8.101627551850272e-05,2.130050494022655e-06,0
0.02,ConditionalVAR,5,1->0,true_direct,0.00034358050264674114,0.00040652259355128016,8.645401948686147e-06,0
0.02,ConditionalVAR,5,2->1,true_direct,0.0003433859387188317,0.0015713475526023643,0.0003609388047034691,0
0.02,ConditionalVAR,5,0->1,null,0.0,0.00013850328083214703,3.0356300294902286e-06,0
0.02,ConditionalVAR,5,0->2,null,0.0,0.00033851187986325837,1.3707406930763663e-05,0
0.02,ConditionalVAR,5,1->2,null,0.0,4.579769876082136e-05,9.083617431004183e-07,0
0.02,ConditionalVAR,5,2->0,null,0.0,0.00027539446492385683,1.9779926617564757e-06,0
0.02,ConditionalVAR,6,1->0,true_direct,0.00034358050264674114,0.00017680674677978642,8.6418772568884e-07,0
0.02,ConditionalVAR,6,2->1,true_direct,0.0003433859387188317,0.0012846391416504403,6.175764847270408e-05,0
0.02,ConditionalVAR,6,0->1,null,0.0,1.3369220031463001e-06,3.39913174662571e-06,0
0.02,ConditionalVAR,6,0->2,null,0.0,0.0001242448244707534,1.0452207822543718e-06,0
0.02,ConditionalVAR,6,1->2,null,0.0,2.9069733389637454e-05,1.3035565721581704e-06,0
0.02,ConditionalVAR,6,2->0,null,0.0,4.344336991209696e-06,1.9947650991362964e-07,0
0.02,ConditionalVAR,7,1->0,true_direct,0.00034358050264674114,0.0004351079377773372,2.193436983302159e-05,0
0.02,ConditionalVAR,7,2->1,true_direct,0.0003433859387188317,0.0006172276985943007,1.900491042341912e-05,0
0.02,ConditionalVAR,7,0->1,null,0.0,0.00021478706584430207,5.207041168281642e-06,0
0.02,ConditionalVAR,7,0->2,null,0.0,0.00046457668617611876,7.305812541809294e-06,0
